id_pedido;fecha_sistema;hora;clasificador_grupo;clasificacion;producto;state;precio;cantidad;a_pagar_xprod;pago_pedido_tot;product_observations;tipo_forma_pago;monto;observaciones_pedido;pagado_cliente;cambio;ubicacion;numero_pedido;fecha_modificacion;motivo_modificacion;es_anulado;es_cortesia;estado;saldo_inicial;saldo_final;stateprod
10769;2016-09-06;13:08:27.0000000;OTROS;;Salsa Picante;ACTIVO;3.00;1;3.00;69.00;;EFE;69.00;;69.00;.00;. - Sin Mesa;9;;;;False;CERRADO;500.00;1700.00;ACTIVO
10769;2016-09-06;13:08:27.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;69.00;fria ;EFE;69.00;;69.00;.00;. - Sin Mesa;9;;;;False;CERRADO;500.00;1700.00;ACTIVO
10770;2016-09-06;13:11:19.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;50.00;2 milanezas ;EFE;50.00;;50.00;.00;. - Sin Mesa;10;;;;False;CERRADO;500.00;1700.00;ACTIVO
10770;2016-09-06;13:11:19.0000000;BEBIDAS;frutal Valle;popular frutal;ACTIVO;10.00;1;10.00;50.00;;EFE;50.00;;50.00;.00;. - Sin Mesa;10;;;;False;CERRADO;500.00;1700.00;ACTIVO
10771;2016-09-06;13:12:38.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;59.00;;EFE;59.00;;59.00;.00;. - Sin Mesa;11;;;;False;CERRADO;500.00;1700.00;ACTIVO
10771;2016-09-06;13:12:38.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;59.00;milaneza;EFE;59.00;;59.00;.00;. - Sin Mesa;11;;;;False;CERRADO;500.00;1700.00;ACTIVO
10771;2016-09-06;13:12:38.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;59.00;;EFE;59.00;;59.00;.00;. - Sin Mesa;11;;;;False;CERRADO;500.00;1700.00;ACTIVO
10772;2016-09-06;13:14:34.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;22.00;bife ;EFE;22.00;;22.00;.00;. - Sin Mesa;12;;;;False;CERRADO;500.00;1700.00;ACTIVO
10772;2016-09-06;13:14:34.0000000;BEBIDAS;Personal;Sprite Personal;ACTIVO;2.00;1;2.00;22.00;;EFE;22.00;;22.00;.00;. - Sin Mesa;12;;;;False;CERRADO;500.00;1700.00;ACTIVO
10773;2016-09-06;13:18:08.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;20.00;milaneza ;EFE;20.00;;20.00;.00;. - Sin Mesa;13;;;;False;CERRADO;500.00;1700.00;ACTIVO
10774;2016-09-06;13:19:30.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;48.00;lomo champínin ;EFE;48.00;;48.00;.00;. - Sin Mesa;14;;;;False;CERRADO;500.00;1700.00;ACTIVO
10774;2016-09-06;13:19:30.0000000;MENU;Sandwiches;Niki's club;ACTIVO;18.00;1;18.00;48.00;vegetariano ;EFE;48.00;;48.00;.00;. - Sin Mesa;14;;;;False;CERRADO;500.00;1700.00;ACTIVO
10774;2016-09-06;13:19:30.0000000;BEBIDAS;frutal Valle;popular frutal;ACTIVO;10.00;1;10.00;48.00;;EFE;48.00;;48.00;.00;. - Sin Mesa;14;;;;False;CERRADO;500.00;1700.00;ACTIVO
10775;2016-09-06;13:21:09.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;44.00;chuleta,bife ;EFE;44.00;;44.00;.00;. - Sin Mesa;15;;;;False;CERRADO;500.00;1700.00;ACTIVO
10775;2016-09-06;13:21:09.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;2;4.00;44.00;;EFE;44.00;;44.00;.00;. - Sin Mesa;15;;;;False;CERRADO;500.00;1700.00;ACTIVO
10776;2016-09-06;13:23:54.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;42.00;milaneza , lomok montado ;EFE;42.00;;42.00;.00;. - Sin Mesa;16;;;;False;CERRADO;500.00;1700.00;ACTIVO
10776;2016-09-06;13:23:54.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;1;2.00;42.00;;EFE;42.00;;42.00;.00;. - Sin Mesa;16;;;;False;CERRADO;500.00;1700.00;ACTIVO
10777;2016-09-06;13:24:59.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;1;20.00;54.00;lomo montado ;EFE;54.00;;54.00;.00;. - Sin Mesa;17;;;;False;CERRADO;500.00;1700.00;ACTIVO
10777;2016-09-06;13:24:59.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;54.00;;EFE;54.00;;54.00;.00;. - Sin Mesa;17;;;;False;CERRADO;500.00;1700.00;ACTIVO
10777;2016-09-06;13:24:59.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;54.00;;EFE;54.00;;54.00;.00;. - Sin Mesa;17;;;;False;CERRADO;500.00;1700.00;ACTIVO
10778;2016-09-06;13:27:13.0000000;BEBIDAS;frutal Valle;1 llitro frutal;ACTIVO;15.00;2;30.00;30.00;durano y manzana ;EFE;30.00;;30.00;.00;. - Sin Mesa;18;;;;False;CERRADO;500.00;1700.00;ACTIVO
10779;2016-09-06;13:28:08.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;40.00;milaneza,;EFE;40.00;;40.00;.00;. - Sin Mesa;19;;;;False;CERRADO;500.00;1700.00;ACTIVO
10780;2016-09-06;13:28:48.0000000;MENU;Almuerzos;segundo solo;ACTIVO;15.00;1;15.00;15.00;lomo miontado ;EFE;15.00;;15.00;.00;0 - Para llevar;20;;;;False;CERRADO;500.00;1700.00;ACTIVO
10781;2016-09-06;13:29:34.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;40.00;bife 2;EFE;40.00;;40.00;.00;. - Sin Mesa;21;;;;False;CERRADO;500.00;1700.00;ACTIVO
10782;2016-09-06;13:33:40.0000000;MENU;Almuerzos;Segundo (+ensalada);ACTIVO;18.00;1;18.00;18.00;bife con papas fritas ;EFE;18.00;;18.00;.00;0 - Para llevar;22;;;;False;CERRADO;500.00;1700.00;ACTIVO
10783;2016-09-06;13:35:30.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;2;40.00;50.00;pollo limon 2;EFE;50.00;;50.00;.00;. - Sin Mesa;23;;;;False;CERRADO;500.00;1700.00;ACTIVO
10783;2016-09-06;13:35:30.0000000;BEBIDAS;frutal Valle;popular frutal;ACTIVO;10.00;1;10.00;50.00;;EFE;50.00;;50.00;.00;. - Sin Mesa;23;;;;False;CERRADO;500.00;1700.00;ACTIVO
10784;2016-09-06;13:36:26.0000000;MENU;Almuerzos;Segundo (+ensalada);ACTIVO;18.00;1;18.00;18.00;bife ;EFE;18.00;;18.00;.00;0 - Para llevar;24;;;;False;CERRADO;500.00;1700.00;ACTIVO
10785;2016-09-06;13:48:29.0000000;MENU;Almuerzos;Completo (sopa, seg, ens);ACTIVO;20.00;13;260.00;260.00;;EFE;260.00;;260.00;.00;. - Sin Mesa;25;;;;False;CERRADO;500.00;1700.00;ACTIVO
10786;2016-09-06;13:51:54.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;1;19.00;21.00;;EFE;21.00;;21.00;.00;. - Sin Mesa;26;;;;False;CERRADO;500.00;1700.00;ACTIVO
10786;2016-09-06;13:51:54.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;1;2.00;21.00;;EFE;21.00;;21.00;.00;. - Sin Mesa;26;;;;False;CERRADO;500.00;1700.00;ACTIVO
10787;2016-09-06;13:52:36.0000000;MENU;Sandwiches;Niki's club;ACTIVO;18.00;1;18.00;18.00;vegetariano ;EFE;18.00;;18.00;.00;0 - Para llevar;27;;;;False;CERRADO;500.00;1700.00;ACTIVO
10788;2016-09-06;14:05:15.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;31.00;;EFE;31.00;;31.00;.00;. - Sin Mesa;28;;;;False;CERRADO;500.00;1700.00;ACTIVO
10788;2016-09-06;14:05:15.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;2;4.00;31.00;;EFE;31.00;;31.00;.00;. - Sin Mesa;28;;;;False;CERRADO;500.00;1700.00;ACTIVO
10789;2016-09-06;14:25:09.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;29.00;;EFE;29.00;;29.00;.00;. - Sin Mesa;29;;;;False;CERRADO;500.00;1700.00;ACTIVO
10789;2016-09-06;14:25:09.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;1;2.00;29.00;;EFE;29.00;;29.00;.00;. - Sin Mesa;29;;;;False;CERRADO;500.00;1700.00;ACTIVO
10790;2016-09-06;14:35:19.0000000;MENU;Sandwiches;Sandwich de Lomito;ACTIVO;17.00;1;17.00;23.00;;EFE;23.00;;23.00;.00;. - Sin Mesa;30;;;;False;CERRADO;500.00;1700.00;ACTIVO
10790;2016-09-06;14:35:19.0000000;BEBIDAS;Popular;Sprite Popular;ACTIVO;6.00;1;6.00;23.00;;EFE;23.00;;23.00;.00;. - Sin Mesa;30;;;;False;CERRADO;500.00;1700.00;ACTIVO
10791;2016-09-06;14:52:06.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;53.00;;EFE;53.00;;53.00;.00;. - Sin Mesa;31;;;;False;CERRADO;500.00;1700.00;ACTIVO
10791;2016-09-06;14:52:06.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;53.00;;EFE;53.00;;53.00;.00;. - Sin Mesa;31;;;;False;CERRADO;500.00;1700.00;ACTIVO
10791;2016-09-06;14:52:06.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;2;4.00;53.00;;EFE;53.00;;53.00;.00;. - Sin Mesa;31;;;;False;CERRADO;500.00;1700.00;ACTIVO
10792;2016-09-06;16:19:02.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;2;38.00;38.00;;EFE;38.00;;38.00;.00;0 - Para llevar;1;;;;False;CERRADO;.00;.00;ACTIVO
10793;2016-09-06;16:36:40.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;39.00;;EFE;39.00;;39.00;.00;13 - Mesa 13;2;;;;False;CERRADO;.00;.00;ACTIVO
10793;2016-09-06;16:36:40.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;39.00;;EFE;39.00;;39.00;.00;13 - Mesa 13;2;;;;False;CERRADO;.00;.00;ACTIVO
10794;2016-09-06;17:49:13.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;29.00;;EFE;29.00;;29.00;.00;4 - Mesa 4;3;;;;False;CERRADO;.00;.00;ACTIVO
10794;2016-09-06;17:49:13.0000000;BEBIDAS;Personal;Sprite Personal;ACTIVO;2.00;1;2.00;29.00;;EFE;29.00;;29.00;.00;4 - Mesa 4;3;;;;False;CERRADO;.00;.00;ACTIVO
10795;2016-09-06;18:01:21.0000000;MENU;Alitas 8 UNIDADES;Alitas Picante - Barbacoa;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;9 - Mesa 9;4;;;;False;CERRADO;.00;.00;ACTIVO
10796;2016-09-06;18:35:42.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;5;;;;False;CERRADO;.00;.00;ACTIVO
10797;2016-09-06;18:41:14.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;2;54.00;81.00;;EFE;81.00;;81.00;.00;0 - Para llevar;6;;;;False;CERRADO;.00;.00;ACTIVO
10797;2016-09-06;18:41:14.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;81.00;;EFE;81.00;;81.00;.00;0 - Para llevar;6;;;;False;CERRADO;.00;.00;ACTIVO
10798;2016-09-06;18:43:16.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;3;45.00;45.00;;EFE;45.00;;45.00;.00;0 - Para llevar;7;;;;False;CERRADO;.00;.00;ACTIVO
10799;2016-09-06;18:47:19.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;1;22.00;66.00;;EFE;66.00;;66.00;.00;0 - Para llevar;8;;;;False;CERRADO;.00;.00;ACTIVO
10799;2016-09-06;18:47:19.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;2;44.00;66.00;;EFE;66.00;;66.00;.00;0 - Para llevar;8;;;;False;CERRADO;.00;.00;ACTIVO
10800;2016-09-06;18:51:52.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;1;15.00;35.00;;EFE;35.00;;35.00;.00;0 - Para llevar;9;;;;False;CERRADO;.00;.00;ACTIVO
10800;2016-09-06;18:51:52.0000000;MENU;Sandwiches;Sand de Pollo BBQ;ACTIVO;20.00;1;20.00;35.00;;EFE;35.00;;35.00;.00;0 - Para llevar;9;;;;False;CERRADO;.00;.00;ACTIVO
10801;2016-09-06;18:54:37.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;10;;;;False;CERRADO;.00;.00;ACTIVO
10802;2016-09-06;18:59:38.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;2;54.00;184.00;;EFE;184.00;;184.00;.00;0 - Para llevar;11;;;;False;CERRADO;.00;.00;ACTIVO
10802;2016-09-06;18:59:38.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;2;54.00;184.00;;EFE;184.00;;184.00;.00;0 - Para llevar;11;;;;False;CERRADO;.00;.00;ACTIVO
10802;2016-09-06;18:59:38.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel - Picante;ACTIVO;27.00;2;54.00;184.00;;EFE;184.00;;184.00;.00;0 - Para llevar;11;;;;False;CERRADO;.00;.00;ACTIVO
10802;2016-09-06;18:59:38.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;1;22.00;184.00;;EFE;184.00;;184.00;.00;0 - Para llevar;11;;;;False;CERRADO;.00;.00;ACTIVO
10803;2016-09-06;19:01:44.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;12;;;;False;CERRADO;.00;.00;ACTIVO
10803;2016-09-06;19:01:44.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;12;;;;False;CERRADO;.00;.00;ACTIVO
10804;2016-09-06;19:03:51.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;2;54.00;66.00;;EFE;66.00;;66.00;.00;5 - Mesa 5;13;;;;False;CERRADO;.00;.00;ACTIVO
10804;2016-09-06;19:03:51.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;66.00;;EFE;66.00;;66.00;.00;5 - Mesa 5;13;;;;False;CERRADO;.00;.00;ACTIVO
10805;2016-09-06;19:07:28.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;1;19.00;21.00;;EFE;21.00;;21.00;.00;4 - Mesa 4;14;;;;False;CERRADO;.00;.00;ACTIVO
10805;2016-09-06;19:07:28.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;1;2.00;21.00;;EFE;21.00;;21.00;.00;4 - Mesa 4;14;;;;False;CERRADO;.00;.00;ACTIVO
10806;2016-09-06;19:07:43.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;1;15.00;17.00;;EFE;17.00;;17.00;.00;8 - Mesa 8;15;;;;False;CERRADO;.00;.00;ACTIVO
10806;2016-09-06;19:07:43.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;1;2.00;17.00;;EFE;17.00;;17.00;.00;8 - Mesa 8;15;;;;False;CERRADO;.00;.00;ACTIVO
10807;2016-09-06;19:13:42.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;16;;;;False;CERRADO;.00;.00;ACTIVO
10807;2016-09-06;19:13:42.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;16;;;;False;CERRADO;.00;.00;ACTIVO
10808;2016-09-06;19:17:11.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;2;54.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;17;;;;False;CERRADO;.00;.00;ACTIVO
10809;2016-09-06;19:18:59.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;18;;;;False;CERRADO;.00;.00;ACTIVO
10810;2016-09-06;19:21:15.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel - Picante;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;0 - Para llevar;19;;;;False;CERRADO;.00;.00;ACTIVO
10811;2016-09-06;19:22:33.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;46.00;;EFE;46.00;;46.00;.00;8 - Mesa 8;20;;;;False;CERRADO;.00;.00;ACTIVO
10811;2016-09-06;19:22:33.0000000;MENU;Salchis;Salchibeef;ACTIVO;19.00;1;19.00;46.00;;EFE;46.00;;46.00;.00;8 - Mesa 8;20;;;;False;CERRADO;.00;.00;ACTIVO
10812;2016-09-06;19:27:46.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;4;108.00;108.00;;EFE;108.00;;108.00;.00;0 - Para llevar;21;;;;False;CERRADO;.00;.00;ACTIVO
10813;2016-09-06;19:35:24.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;81.00;;EFE;81.00;;81.00;.00;5 - Mesa 5;22;;;;False;CERRADO;.00;.00;ACTIVO
10813;2016-09-06;19:35:24.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;81.00;;EFE;81.00;;81.00;.00;5 - Mesa 5;22;;;;False;CERRADO;.00;.00;ACTIVO
10813;2016-09-06;19:35:24.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;81.00;;EFE;81.00;;81.00;.00;5 - Mesa 5;22;;;;False;CERRADO;.00;.00;ACTIVO
10814;2016-09-06;19:38:27.0000000;MENU;Sandwiches;Niki's club;ACTIVO;18.00;1;18.00;57.00;;EFE;57.00;;57.00;.00;3 - Mesa 3;23;;;;False;CERRADO;.00;.00;ACTIVO
10814;2016-09-06;19:38:27.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;57.00;;EFE;57.00;;57.00;.00;3 - Mesa 3;23;;;;False;CERRADO;.00;.00;ACTIVO
10814;2016-09-06;19:38:27.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;57.00;;EFE;57.00;;57.00;.00;3 - Mesa 3;23;;;;False;CERRADO;.00;.00;ACTIVO
10815;2016-09-06;19:40:29.0000000;MENU;Alitas 8 UNIDADES;Alitas Picante - Barbacoa;ACTIVO;27.00;1;27.00;103.00;;EFE;103.00;;103.00;.00;0 - Para llevar;24;;;;False;CERRADO;.00;.00;ACTIVO
10815;2016-09-06;19:40:29.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel - Picante;ACTIVO;27.00;1;27.00;103.00;;EFE;103.00;;103.00;.00;0 - Para llevar;24;;;;False;CERRADO;.00;.00;ACTIVO
10815;2016-09-06;19:40:29.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;103.00;;EFE;103.00;;103.00;.00;0 - Para llevar;24;;;;False;CERRADO;.00;.00;ACTIVO
10815;2016-09-06;19:40:29.0000000;MENU;Fingers;Fingers Barbacoa;ACTIVO;22.00;1;22.00;103.00;;EFE;103.00;;103.00;.00;0 - Para llevar;24;;;;False;CERRADO;.00;.00;ACTIVO
10816;2016-09-06;20:00:05.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;116.00;;EFE;116.00;;116.00;.00;5 - Mesa 5;25;;;;False;CERRADO;.00;.00;ACTIVO
10816;2016-09-06;20:00:05.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;2;54.00;116.00;;EFE;116.00;;116.00;.00;5 - Mesa 5;25;;;;False;CERRADO;.00;.00;ACTIVO
10816;2016-09-06;20:00:05.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;116.00;;EFE;116.00;;116.00;.00;5 - Mesa 5;25;;;;False;CERRADO;.00;.00;ACTIVO
10816;2016-09-06;20:00:05.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;2;4.00;116.00;;EFE;116.00;;116.00;.00;5 - Mesa 5;25;;;;False;CERRADO;.00;.00;ACTIVO
10816;2016-09-06;20:00:05.0000000;BEBIDAS;Personal;Coca Cola Personal;ACTIVO;2.00;2;4.00;116.00;;EFE;116.00;;116.00;.00;5 - Mesa 5;25;;;;False;CERRADO;.00;.00;ACTIVO
10817;2016-09-06;20:02:10.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;27.00;;EFE;27.00;;27.00;.00;8 - Mesa 8;26;;;;False;CERRADO;.00;.00;ACTIVO
10818;2016-09-06;20:04:58.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;1;15.00;15.00;;EFE;15.00;;15.00;.00;7 - Mesa 7;27;;;;False;CERRADO;.00;.00;ACTIVO
10819;2016-09-06;20:08:29.0000000;MENU;Sandwiches;Sand de Pollo BBQ;ACTIVO;20.00;1;20.00;51.00;;EFE;51.00;;51.00;.00;12 - Mesa 12;28;;;;False;CERRADO;.00;.00;ACTIVO
10819;2016-09-06;20:08:29.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;51.00;;EFE;51.00;;51.00;.00;12 - Mesa 12;28;;;;False;CERRADO;.00;.00;ACTIVO
10819;2016-09-06;20:08:29.0000000;BEBIDAS;Personal;Fanta Personal;ACTIVO;2.00;2;4.00;51.00;;EFE;51.00;;51.00;.00;12 - Mesa 12;28;;;;False;CERRADO;.00;.00;ACTIVO
10820;2016-09-06;20:10:10.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;27.00;salsa aparte;EFE;27.00;;27.00;.00;5 - Mesa 5;29;;;;False;CERRADO;.00;.00;ACTIVO
10821;2016-09-06;20:12:09.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;3;45.00;45.00;;EFE;45.00;;45.00;.00;0 - Para llevar;30;;;;False;CERRADO;.00;.00;ACTIVO
10822;2016-09-06;20:19:07.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;1;27.00;73.00;;EFE;73.00;;73.00;.00;7 - Mesa 7;31;;;;False;CERRADO;.00;.00;ACTIVO
10822;2016-09-06;20:19:07.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;2;30.00;73.00;;EFE;73.00;;73.00;.00;7 - Mesa 7;31;;;;False;CERRADO;.00;.00;ACTIVO
10822;2016-09-06;20:19:07.0000000;BEBIDAS;2 LT;Coca Cola 2LT;ACTIVO;16.00;1;16.00;73.00;;EFE;73.00;;73.00;.00;7 - Mesa 7;31;;;;False;CERRADO;.00;.00;ACTIVO
10823;2016-09-06;20:27:51.0000000;MENU;Fingers;Fingers miel;ACTIVO;22.00;1;22.00;49.00;;EFE;49.00;;49.00;.00;10 - Mesa 10;32;;;;False;CERRADO;.00;.00;ACTIVO
10823;2016-09-06;20:27:51.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa - Miel;ACTIVO;27.00;1;27.00;49.00;;EFE;49.00;;49.00;.00;10 - Mesa 10;32;;;;False;CERRADO;.00;.00;ACTIVO
10824;2016-09-06;20:32:54.0000000;MENU;Sandwiches;Niki's club;ACTIVO;18.00;1;18.00;18.00;;EFE;18.00;;18.00;.00;9 - Mesa 9;33;;;;False;CERRADO;.00;.00;ACTIVO
10825;2016-09-06;20:34:07.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;3;81.00;81.00;;EFE;81.00;;81.00;.00;0 - Para llevar;34;;;;False;CERRADO;.00;.00;ACTIVO
10826;2016-09-06;20:36:53.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;2;54.00;54.00;;EFE;54.00;;54.00;.00;0 - Para llevar;35;;;;False;CERRADO;.00;.00;ACTIVO
10827;2016-09-06;20:41:10.0000000;MENU;Alitas 8 UNIDADES;Alitas Picantes;ACTIVO;27.00;2;54.00;66.00;;EFE;66.00;;66.00;.00;8 - Mesa 8;36;;;;False;CERRADO;.00;.00;ACTIVO
10827;2016-09-06;20:41:10.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;66.00;;EFE;66.00;;66.00;.00;8 - Mesa 8;36;;;;False;CERRADO;.00;.00;ACTIVO
10828;2016-09-06;20:45:07.0000000;MENU;Burguers;HAMBURGUESA CLASICA;ACTIVO;15.00;1;15.00;99.00;sn salsa;EFE;99.00;;99.00;.00;7 - Mesa 7;37;;;;False;CERRADO;.00;.00;ACTIVO
10828;2016-09-06;20:45:07.0000000;MENU;Alitas 8 UNIDADES;Alitas Barbacoa;ACTIVO;27.00;1;27.00;99.00;;EFE;99.00;;99.00;.00;7 - Mesa 7;37;;;;False;CERRADO;.00;.00;ACTIVO
10828;2016-09-06;20:45:07.0000000;MENU;Alitas 8 UNIDADES;Alitas Miel Mostaza;ACTIVO;27.00;1;27.00;99.00;;EFE;99.00;;99.00;.00;7 - Mesa 7;37;;;;False;CERRADO;.00;.00;ACTIVO
10828;2016-09-06;20:45:07.0000000;MENU;Platos;CHILI MEXIC;ACTIVO;18.00;1;18.00;99.00;;EFE;99.00;;99.00;.00;7 - Mesa 7;37;;;;False;CERRADO;.00;.00;ACTIVO
10828;2016-09-06;20:45:07.0000000;BEBIDAS;1 LT;Coca Cola 1LT;ACTIVO;12.00;1;12.00;99.00;;EFE;99.00;;99.00;.00;7 - Mesa 7;37;;;;False;CERRADO;.00;.00;ACTIVO
10829;2016-09-06;20:47:00.0000000;MENU;Sandwiches;Sandwich de Lomito;ACTIVO;17.00;1;17.00;17.00;;EFE;17.00;;17.00;.00;6 - Mesa 6;38;;;;False;CERRADO;.00;.00;ACTIVO
